Library	ID	Plate	Well	Raw Value	Score	Stdev
MS	ST041100	AT107-01	G10	6807	0.889266293	1140.902713
MS	ST041156	AT107-01	G11	6646	1.084987416	371.3717814
MS	R873322	AT107-01	H02	5525	0.987561148	407.8676256
MS	R873454	AT107-01	H03	4543.333333	0.906345415	574.7915564
MS	R873861	AT107-01	H04	8537.333333	1.115316992	1753.614648
MS	R874175	AT107-01	H05	8137	1.328399429	608.3592689
MS	R874655	AT107-01	H06	3914.333333	0.699663986	686.1882638
MS	ST040866	AT107-01	H07	6698	1.3361779	342.9591812
MS	ST040889	AT107-01	H08	8368	1.09319529	1045.350181
MS	ST041075	AT107-01	H09	7935	1.29542208	1160.500323
MS	ST041101	AT107-01	H10	4999.333333	0.893601334	327.3917124
MS	ST041157	AT107-01	H11	7485.666667	1.493308804	656.7505869
MS	R874663	AT108-01	A02	8358.333333	1.091932437	729.4520775
MS	R875228	AT108-01	A03	3700	0.604040541	521.4748316
MS	R875422	AT108-01	A04	3269.333333	0.584374042	92.3543899
MS	R875783	AT108-01	A05	3517.333333	0.701669613	166.7852911
MS	R877034	AT108-01	A06	7211.333333	0.942088389	989.8496519
MS	ST041158	AT108-01	A07	4804	0.784273179	271.1991888
MS	ST041227	AT108-01	A08	6428	1.14896707	252.0376956
MS	ST041325	AT108-01	A09	6931.666667	1.38279185	578.451669
MS	ST041608	AT108-01	A10	5621.333333	0.734370832	176.000947
MS	ST041720	AT108-01	A11	4695	0.766478471	159.9718725
MS	R874701	AT108-01	B02	3341.333333	0.597243617	209.7840159
MS	R875236	AT108-01	B03	6795.333333	1.355594838	539.7678513
MS	R875619	AT108-01	B04	9754.333333	1.274305839	1899.551614
MS	R875937	AT108-01	B05	7375.666667	1.204108564	1293.63725
MS	R877131	AT108-01	B06	5315	0.950024888	146.4274564
MS	ST041179	AT108-01	B07	3425.333333	0.683316617	367.2946138
MS	ST041304	AT108-01	B08	7101	0.927674445	700.9058425
MS	ST041328	AT108-01	B09	5830	0.951771988	96.59710141
MS	ST041618	AT108-01	B10	3359	0.600401429	142.5026316
MS	ST041726	AT108-01	B11	3102	0.618815146	147.7057886
MS	R875007	AT108-01	C02	5520.666667	0.721219742	957.8550691
MS	R875260	AT108-01	C03	6834	1.115679205	339.5629544
MS	R875643	AT108-01	C04	3418	0.610947331	249.6938125
MS	R876739	AT108-01	C05	4221	0.842043433	312.15541
MS	R877190	AT108-01	C06	7647.333333	0.999047417	937.5059111
MS	ST041180	AT108-01	C07	4239.333333	0.692088974	279.3731077
MS	ST041305	AT108-01	C08	4734	0.846174566	297.9949664
MS	ST041333	AT108-01	C09	7247.333333	1.445763905	253.6579061
MS	ST041620	AT108-01	C10	5981	0.781357676	1004.34506
MS	ST041734	AT108-01	C11	4562.333333	0.74482008	575.1428808
MS	R875104	AT108-01	D02	5336.666667	0.953897676	714.2389889
MS	R875279	AT108-01	D03	6370.333333	1.270811976	831.314822
MS	R875678	AT108-01	D04	8089.666667	1.056833831	1910.667248
MS	R876747	AT108-01	D05	6860	1.119923815	318.9529746
MS	R878510	AT108-01	D06	6219.333333	1.111669135	515.8627078
MS	ST041182	AT108-01	D07	4425.666667	0.8828722	160.50649
MS	ST041314	AT108-01	D08	9532.333333	1.245303765	379.8056521
MS	ST041334	AT108-01	D09	8236	1.344561594	748.0381006
MS	ST041648	AT108-01	D10	7134.666667	1.275279567	298.5721577
MS	ST041739	AT108-01	D11	4222.333333	0.842309419	275.1114926
MS	R875139	AT108-01	E02	7602.333333	0.993168618	625.9363652
MS	R875287	AT108-01	E03	4246.333333	0.693231753	188.7334982
MS	R875694	AT108-01	E04	5253.333333	0.939002335	145.3318043
MS	R876755	AT108-01	E05	3444.666667	0.687173406	125.0853042
MS	R879495	AT108-01	E06	5152	0.673057139	376.7957006
MS	ST041186	AT108-01	E07	3851.333333	0.628746344	22.50185178
MS	ST041319	AT108-01	E08	2276.333333	0.406881151	62.32442004
MS	ST041360	AT108-01	E09	2559.333333	0.510559068	37.23349746
MS	ST041661	AT108-01	E10	7270.666667	0.949839694	334.5285239
MS	ST041751	AT108-01	E11	7340.333333	1.198340249	351.0061728
MS	R875147	AT108-01	F02	2812	0.502628407	110.3131905
MS	R875295	AT108-01	F03	3569	0.711976549	149.8432514
MS	R875708	AT108-01	F04	6006	0.784623675	739.9182387
MS	R876828	AT108-01	F05	4239.333333	0.692088974	163.1144792
MS	R879657	AT108-01	F06	6260.666667	1.119057224	280.0827259
MS	ST041195	AT108-01	F07	3534.666667	0.705127424	179.7674424
MS	ST041321	AT108-01	F08	8461.333333	1.105388355	146.7287747
MS	ST041562	AT108-01	F09	4590	0.74933678	47.15930449
MS	ST041668	AT108-01	F10	3129.666667	0.559409449	42.52450274
MS	ST041754	AT108-01	F11	2878	0.57412959	673.0846901
MS	R875198	AT108-01	G02	5858.666667	0.765376053	554.0598644
MS	R875392	AT108-01	G03	7801.666667	1.273654853	209.7434941
MS	R875732	AT108-01	G04	3217.666667	0.57513893	358.3368992
MS	R876860	AT108-01	G05	2848.666667	0.56827791	616.5114219
MS	R879665	AT108-01	G06	9317	1.217172624	538.0994332
MS	ST041221	AT108-01	G07	4261.333333	0.695680566	699.4006958
MS	ST041322	AT108-01	G08	6670.333333	1.192282724	179.583778
MS	ST041568	AT108-01	G09	4599	0.917450308	1110.120714
MS	ST041703	AT108-01	G10	6772.666667	0.884780988	228.0533563
MS	ST041756	AT108-01	G11	6572.333333	1.072961023	686.5801725
MS	R875201	AT108-01	H02	7255.666667	1.296907603	188.149763
MS	R875406	AT108-01	H03	5722.333333	1.141543048	1664.677246
MS	R875740	AT108-01	H04	9149	1.195225109	557.2333443
MS	R876879	AT108-01	H05	5797.666667	0.946493436	595.5588412
MS	R879681	AT108-01	H06	5867	1.04869163	251.3821792
MS	ST041222	AT108-01	H07	7119.333333	1.420229302	1693.009844
MS	ST041323	AT108-01	H08	8855	1.156816957	473.9947257
MS	ST041583	AT108-01	H09	7264.333333	1.18593293	148.8265209
MS	ST041715	AT108-01	H10	3602.333333	0.643895827	93.55390603
MS	ST041768	AT108-01	H11	6459	1.288500008	1245.823021
MS	R879797	AT109-01	A02	3905.666667	0.596847538	399.482582
MS	R880191	AT109-01	A03	5676.666667	0.906753396	276.5959749
MS	R883735	AT109-01	A04	20943.33333	3.492131865	354.7412202
MS	R884278	AT109-01	A05	4634	0.872400954	286.6339129
MS	R884448	AT109-01	A06	7187.666667	1.098388961	354.0414288
MS	ST041770	AT109-01	A07	8825	1.409647455	240.60133
MS	ST041808	AT109-01	A08	4442	0.740667662	166.0361406
MS	ST041869	AT109-01	A09	5596	1.053507928	1812.75674
MS	ST041911	AT109-01	A10	4834.333333	0.738762468	193.2494071
MS	ST041936	AT109-01	A11	7121.333333	1.137514947	402.8577085
MS	R879800	AT109-01	B02	4399	0.733497759	446.1042479
MS	R880213	AT109-01	B03	3316.666667	0.624398611	208.4234472
MS	R883778	AT109-01	B04	8109	1.239183242	327.1987164
MS	R884294	AT109-01	B05	9111	1.455331214	793.7027151
MS	R884545	AT109-01	B06	27980.66667	4.665550422	1717.50672
MS	ST041782	AT109-01	B07	7230.666667	1.361251726	2066.564621
MS	ST041822	AT109-01	B08	7931	1.211982031	273.9835762
MS	ST041874	AT109-01	B09	12717	2.031329936	1936.420667
MS	ST041915	AT109-01	B10	7699.666667	1.283857297	987.8878141
MS	ST041937	AT109-01	B11	4796.666667	0.903024725	612.6110784
MS	R879819	AT109-01	C02	7403	1.131295294	423.5433862
MS	R880221	AT109-01	C03	7942	1.268602843	281.5173174
MS	R883808	AT109-01	C04	6729	1.122006461	297.3751839
MS	R884308	AT109-01	C05	3986.666667	0.750533406	339.3307138
MS	R890812	AT109-01	C06	5257	0.803352609	546.9670922
MS	ST041784	AT109-01	C07	9141.333333	1.460176461	728.5577076
MS	ST041842	AT109-01	C08	8390.666667	1.399075972	214.1992842
MS	ST041876	AT109-01	C09	7851.333333	1.478098983	1534.073445
MS	ST041924	AT109-01	C10	7065.666667	1.079745434	948.2353787
MS	ST041938	AT109-01	C11	7665.666667	1.224463174	334.8228387
MS	R879827	AT109-01	D02	4488.333333	0.748393372	110.1514109
MS	R880310	AT109-01	D03	4158.666667	0.782914279	1011.055059
MS	R883891	AT109-01	D04	7412	1.132670636	189.3884896
MS	R884324	AT109-01	D05	8072.666667	1.289474677	720.4008144
MS	R890820	AT109-01	D06	4629	0.771848404	212.3016722
MS	ST041786	AT109-01	D07	4941.666667	0.930322554	978.2240711
MS	ST041850	AT109-01	D08	7851	1.199756768	945.568612
MS	ST041891	AT109-01	D09	8504.666667	1.358479515	648.7421162
MS	ST041926	AT109-01	D10	9487.666667	1.581991871	644.8110834
MS	ST041939	AT109-01	D11	6597	1.241957077	1368.868511
MS	R879843	AT109-01	E02	6603.333333	1.009093601	646.3971947
MS	R880876	AT109-01	E03	8211	1.311571134	199.6772396
MS	R883948	AT109-01	E04	17607.33333	2.93588078	976.3771471
MS	R884340	AT109-01	E05	8910.333333	1.677467264	215.7367223
MS	R890863	AT109-01	E06	6151	0.939969925	1832.924712
MS	ST041788	AT109-01	E07	6696.333333	1.069628243	336.3366369
MS	ST041851	AT109-01	E08	5382	0.897405079	388.8714441
MS	ST041892	AT109-01	E09	6931	1.304836213	293.1023712
MS	ST041927	AT109-01	E10	7147	1.092174452	1288.391245
MS	ST041941	AT109-01	E11	6845.666667	1.093481767	1025.549771
MS	R879886	AT109-01	F02	7702.333333	1.284301942	863.2162726
MS	R881600	AT109-01	F03	6711	1.263418818	577.032928
MS	R884006	AT109-01	F04	7047.666667	1.07699475	1038.553
MS	R884391	AT109-01	F05	6659.333333	1.063718106	356.9794579
MS	R890928	AT109-01	F06	6376.333333	1.06320214	1067.140728
MS	ST041793	AT109-01	F07	5020.333333	0.94513241	460.4229939
MS	ST041861	AT109-01	F08	4305.333333	0.657922915	736.8753852
MS	ST041893	AT109-01	F09	45460.66667	7.261587883	5153.178081
MS	ST041928	AT109-01	F10	5647	0.941591691	427.5406413
MS	ST041942	AT109-01	F11	4528	0.8524453	171.3505179
MS	R879983	AT109-01	G02	8280	1.265314742	0
MS	R882852	AT109-01	G03	4430	0.707619062	0
MS	R884030	AT109-01	G04	5888	0.981776496	0
MS	R884405	AT109-01	G05	5973	1.124482283	0
MS	R891029	AT109-01	G06	7416.666667	1.133383777	882.7419404
MS	ST041800	AT109-01	G07	4894.333333	0.781788615	394.2389292
MS	ST041862	AT109-01	G08	4904	0.817702435	136.1065759
MS	ST041904	AT109-01	G09	7373.333333	1.388110279	426.7321564
MS	ST041929	AT109-01	G10	7373.333333	1.126761759	1205.475978
MS	ST041943	AT109-01	G11	6185	0.987951219	192.6577276
MS	R879991	AT109-01	H02	7209	1.202042589	479.613386
MS	R883719	AT109-01	H03	7602.333333	1.431222022	720.2342212
MS	R884251	AT109-01	H04	2250.333333	0.343886466	119.5379995
MS	R884421	AT109-01	H05	7037.333333	1.12409734	130.6611393
MS	R891924	AT109-01	H06	7501.666667	1.250842394	289.007497
MS	ST041806	AT109-01	H07	7136.666667	1.343555202	318.0838464
MS	ST041864	AT109-01	H08	4765	0.72816724	132.1476447
MS	ST041906	AT109-01	H09	4787.666667	0.764750383	73.41888949
MS	ST041935	AT109-01	H10	6903.333333	1.151075138	198.4447866
MS	ST041946	AT109-01	H11	3972.333333	0.747835	360.9021105
MS	R893900	AT110-01	A02	5131.333333	0.784148758	708.6044971
MS	R895857	AT110-01	A03	4239	0.677109979	311.6456321
MS	R896853	AT110-01	A04	6674	1.112835655	855.1795133
MS	R897191	AT110-01	A05	4305.333333	0.810525875	379.6081313
MS	R897574	AT110-01	A06	4404.333333	0.673051678	384.2724728
MS	ST041951	AT110-01	A07	16932.66667	2.704712802	348.0148464
MS	ST041968	AT110-01	A08	2889.333333	0.481773023	289.0715021
MS	ST041985	AT110-01	A09	4249.333333	0.799983266	285.4423468
MS	ST042014	AT110-01	A10	6846.333333	1.046227838	1205.819362
MS	ST042033	AT110-01	A11	6229.666667	0.995085979	989.4171685
MS	R893919	AT110-01	B02	6321	1.053975753	285.0052631
MS	R895881	AT110-01	B03	4745	0.893297912	743.4944519
MS	R896861	AT110-01	B04	6161.666667	0.94159996	706.2020485
MS	R897248	AT110-01	B05	21760.66667	3.475905766	142.324746
MS	R897590	AT110-01	B06	6438.666667	1.07359572	442.4458536
MS	ST041960	AT110-01	B07	4532.666667	0.853323851	435.0980732
MS	ST041969	AT110-01	B08	7485.666667	1.143928066	716.1245236
MS	ST041990	AT110-01	B09	17609.33333	2.812799084	215.8386743
MS	ST042016	AT110-01	B10	7387	1.231722653	453.7984134
MS	ST042035	AT110-01	B11	17152.33333	3.2291135	21384.79669
MS	R895210	AT110-01	C02	7434	1.136032584	1084.217229
MS	R896012	AT110-01	C03	5483.333333	0.875871601	357.3798166
MS	R896896	AT110-01	C04	6605	1.101330462	110.0136355
MS	R897256	AT110-01	C05	7274.333333	1.369472451	441.157946
MS	R897604	AT110-01	C06	7630.333333	1.166035417	1324.486441
MS	ST041961	AT110-01	C07	7715.666667	1.232449845	1083.246202
MS	ST041970	AT110-01	C08	6887.333333	1.148407267	170.0156856
MS	ST041993	AT110-01	C09	5901	1.110927499	434.3834711
MS	ST042025	AT110-01	C10	6257.666667	0.956270276	5166.362873
MS	ST042037	AT110-01	C11	6762	1.080117404	47.84349486
MS	R895245	AT110-01	D02	7197.333333	1.200097266	332.9599576
MS	R896063	AT110-01	D03	6743	1.269443166	396.2423501
MS	R896942	AT110-01	D04	5769.666667	0.88169617	999.5980859
MS	R897280	AT110-01	D05	5087.333333	0.812617166	178.8360515
MS	R897612	AT110-01	D06	7288	1.215215201	349.8099484
MS	ST041962	AT110-01	D07	7017	1.321026649	816.6633333
MS	ST041972	AT110-01	D08	7588	1.159566215	1806.703351
MS	ST041995	AT110-01	D09	6854.666667	1.094919368	2515.280568
MS	ST042026	AT110-01	D10	8366.333333	1.395018585	220.8264779
MS	ST042038	AT110-01	D11	7838.333333	1.475651592	447.1379355
MS	R895318	AT110-01	E02	6324	0.966407057	901.4560444
MS	R896292	AT110-01	E03	3525.666667	0.563166804	145.0597578
MS	R897078	AT110-01	E04	11148	1.858839059	745.3401908
MS	R897299	AT110-01	E05	3493.333333	0.657658035	118.5636257
MS	R897698	AT110-01	E06	6094	0.931259425	1300.810901
MS	ST041963	AT110-01	E07	7280.333333	1.162912561	81.08226275
MS	ST041978	AT110-01	E08	4601.333333	0.76723521	100.7190813
MS	ST041998	AT110-01	E09	2875	0.541250052	751.3294883
MS	ST042027	AT110-01	E10	6751	1.031659399	1210.773307
MS	ST042041	AT110-01	E11	40859.33333	6.526601161	3715.639425
MS	R895350	AT110-01	F02	3329	0.555083892	209.9595199
MS	R896667	AT110-01	F03	5787.333333	1.089528511	1276.207794
MS	R897116	AT110-01	F04	7577.333333	1.15793618	965.1333241
MS	R897302	AT110-01	F05	10300	1.645254253	251.4816097
MS	R897787	AT110-01	F06	3468	0.578261021	126.5385317
MS	ST041965	AT110-01	F07	3949.333333	0.743504999	1807.59435
MS	ST041981	AT110-01	F08	5338.666667	0.815832565	278.7764935
MS	ST042001	AT110-01	F09	15716.66667	2.51047696	613.5831919
MS	ST042029	AT110-01	F10	6983	1.164358912	261.6428864
MS	ST042044	AT110-01	F11	6884	1.295987951	1365.372843
MS	R895830	AT110-01	G02	6851.666667	1.047042855	424.0782161
MS	R896764	AT110-01	G03	6985	1.115737957	427.4388845
MS	R897140	AT110-01	G04	8411.666667	1.402577552	643.6507852
MS	R897337	AT110-01	G05	6062.666667	1.141363009	1623.238224
MS	R897841	AT110-01	G06	6898	1.05412332	871.368464
MS	ST041966	AT110-01	G07	8370	1.336968748	481.0686022
MS	ST041983	AT110-01	G08	6584.333333	1.097884462	668.1364631
MS	ST042002	AT110-01	G09	4777.333333	0.899385014	877.5216996
MS	ST042030	AT110-01	G10	4565.666667	0.697705959	328.9594707
MS	ST042045	AT110-01	G11	5060	0.808251119	596.8525781
MS	R895849	AT110-01	H02	8130.666667	1.355723069	225.1895498
MS	R896837	AT110-01	H03	6521	1.227649249	1070.915029
MS	R897175	AT110-01	H04	5828	0.890610425	878.8759867
MS	R897418	AT110-01	H05	6272	1.001848027	159.4333717
MS	R897973	AT110-01	H06	7378.666667	1.230333136	276.5959749
MS	ST041967	AT110-01	H07	5724.666667	1.077730829	652.3299267
MS	ST041984	AT110-01	H08	4485.666667	0.685480696	907.709939
MS	ST042010	AT110-01	H09	7961	1.271637778	103.4939612
MS	ST042032	AT110-01	H10	7668	1.278577136	307.1221255
MS	ST042053	AT110-01	H11	7612.666667	1.433167385	334.3356597
MS	R897981	AT111-01	A02	6699.666667	1.023814855	819.6983185
MS	R899860	AT111-01	A03	3028	0.483672804	261.8625594
MS	R901393	AT111-01	A04	11404.66667	1.901636155	411.6701754
MS	R906395	AT111-01	A05	2826.666667	0.532150776	289.7314849
MS	R911631	AT111-01	A06	3285	0.501999871	595.4183403
MS	ST042070	AT111-01	A07	3461.333333	0.55289062	601.146682
MS	ST042217	AT111-01	A08	2793.333333	0.465765797	298.0559232
MS	ST042267	AT111-01	A09	2457.333333	0.462619755	54.37217426
MS	ST042332	AT111-01	A10	6251.333333	0.955302443	453.8990343
MS	ST042369	AT111-01	A11	5906.333333	0.943438839	413.6234197
MS	R898104	AT111-01	B02	9169.666667	1.528967937	619.7921695
MS	R900095	AT111-01	B03	4862.333333	0.91538719	223.84444
MS	R999970	AT111-01	B04	3054.666667	0.4668013	190.8437406
MS	R906921	AT111-01	B05	46069.66667	7.358865538	2919.739943
MS	R911836	AT111-01	B06	2589.333333	0.431750443	341.1866547
MS	ST042072	AT111-01	B07	2458.666667	0.462870769	111.3837211
MS	ST042223	AT111-01	B08	6425.333333	0.98189239	709.2618228
MS	ST042269	AT111-01	B09	6012.666667	0.960423826	532.2352237
MS	ST042338	AT111-01	B10	5186.333333	0.864779241	332.8022436
MS	ST042371	AT111-01	B11	5840.666667	1.099569092	3550.501983
MS	R898112	AT111-01	C02	6525	0.997123031	929.0016146
MS	R900168	AT111-01	C03	5346.666667	0.854041367	224.8117731
MS	R902888	AT111-01	C04	5945.666667	0.991391948	139.0047961
MS	R907847	AT111-01	C05	6314	1.188679245	128.7128587
MS	R911984	AT111-01	C06	7944	1.213968637	720.6434625
MS	ST042075	AT111-01	C07	6358.333333	1.015638346	19.13983629
MS	ST042246	AT111-01	C08	6401.333333	1.067370688	731.0159597
MS	ST042281	AT111-01	C09	4902	0.922854872	651.8044185
MS	ST042342	AT111-01	C10	6676.666667	1.020300092	725.9892102
MS	ST042375	AT111-01	C11	8053	1.286333253	268.6317182
MS	R898171	AT111-01	D02	8832	1.472664745	600.6629671
MS	R900206	AT111-01	D03	4064.666667	0.765217755	1832.642173
MS	R903647	AT111-01	D04	7456	1.139394531	1467.070891
MS	R908584	AT111-01	D05	5127.333333	0.819006502	712.8676829
MS	R912190	AT111-01	D06	9076.666667	1.513460937	562.3427188
MS	ST042076	AT111-01	D07	7296	1.373551437	714.794376
MS	ST042253	AT111-01	D08	6821	1.042356504	904.2848003
MS	ST042282	AT111-01	D09	8907.333333	1.42279884	1184.426584
MS	ST042355	AT111-01	D10	6344	1.057810817	426.3109194
MS	ST042376	AT111-01	D11	4714.666667	0.887587332	33.84277372
MS	R898198	AT111-01	E02	6006	0.917811635	793.6447568
MS	R900370	AT111-01	E03	3257.666667	0.520358247	430.8948054
MS	R903787	AT111-01	E04	3515.666667	0.586209053	514.3270684
MS	R909564	AT111-01	E05	3804.666667	0.716269924	362.8475346
MS	R912557	AT111-01	E06	6586	1.006444794	1212.671019
MS	ST042155	AT111-01	E07	33478.66667	5.347662013	1111.441107
MS	ST042260	AT111-01	E08	4711	0.785521242	367.3785514
MS	ST042293	AT111-01	E09	3226	0.607329624	387.6544853
MS	ST042359	AT111-01	E10	6733.333333	1.028959653	1028.899088
MS	ST042391	AT111-01	E11	6532	1.043378717	111.6646766
MS	R898651	AT111-01	F02	2388.333333	0.398235315	132.4474739
MS	R900559	AT111-01	F03	5489	1.033364013	314.1719275
MS	R903892	AT111-01	F04	7191.333333	1.098949285	814.5117147
MS	R910570	AT111-01	F05	9005.666667	1.43850596	513.9429281
MS	R912654	AT111-01	F06	5169.333333	0.861944628	264.1975271
MS	ST042187	AT111-01	F07	3892.666667	0.732836882	347.7791445
MS	ST042261	AT111-01	F08	5064.666667	0.773961038	759.8409921
MS	ST042319	AT111-01	F09	4378.666667	0.699419413	185.618785
MS	ST042360	AT111-01	F10	4670	0.778684823	227.1651382
MS	ST042393	AT111-01	F11	6426	1.209764465	397.4569159
MS	R898708	AT111-01	G02	6908.666667	1.055753355	682.0662236
MS	R900893	AT111-01	G03	8187.666667	1.30784402	413.2521426
MS	R904228	AT111-01	G04	5744.333333	0.957821239	825.1135275
MS	R910597	AT111-01	G05	7123.666667	1.341107811	365.843318
MS	R912859	AT111-01	G06	6369	0.973283767	140.9290602
MS	ST042207	AT111-01	G07	7268	1.160942516	417.5966954
MS	ST042262	AT111-01	G08	8919.333333	1.487226873	1023.029977
MS	ST042320	AT111-01	G09	7324	1.378822742	1040.733876
MS	ST042361	AT111-01	G10	5593	0.854698714	815.130051
MS	ST042396	AT111-01	G11	5670.333333	0.905741751	473.1610015
MS	R899801	AT111-01	H02	8936	1.490005905	356.8655209
MS	R901334	AT111-01	H03	4170.666667	0.785173409	768.6054471
MS	R904368	AT111-01	H04	6647	1.015766557	1012.231199
MS	R911615	AT111-01	H05	7802	1.246240164	967.7039837
MS	R912867	AT111-01	H06	4414.333333	0.736054469	299.5502184
MS	ST042212	AT111-01	H07	7477	1.407626658	789.4434749
MS	ST042265	AT111-01	H08	7204.333333	1.100935891	1322.216825
MS	ST042327	AT111-01	H09	7297	1.165574785	632.8182994
MS	ST042368	AT111-01	H10	5936.666667	0.98989127	211.6821517
MS	ST042397	AT111-01	H11	7650.666667	1.440321299	354.7975949
MS	R912883	AT112-01	A02	6996	1.069099268	297.4760495
MS	R914061	AT112-01	A03	7341	1.172603056	171.6595468
MS	R915300	AT112-01	A04	3858.666667	0.643401535	148.8936981
MS	R915793	AT112-01	A05	3859.333333	0.726561519	299.0992032
MS	R916579	AT112-01	A06	6352.666667	0.970787776	469.2817206
MS	ST042411	AT112-01	A07	7593	1.212855878	1011.459836
MS	ST042431	AT112-01	A08	6213.666667	1.036078786	544.1785859
MS	ST042463	AT112-01	A09	7236	1.362255784	571.5006562
MS	ST042481	AT112-01	A10	4968.666667	0.759290722	809.9644025
MS	ST042503	AT112-01	A11	11118	1.775916193	622.1736092
MS	R912905	AT112-01	B02	3062	0.510563796	417.2133747
MS	R914258	AT112-01	B03	5369	1.010772706	90.26627277
MS	R915319	AT112-01	B04	7973.333333	1.218451233	641.7899449
MS	R915831	AT112-01	B05	60725	9.699812091	2597.740749
MS	R916625	AT112-01	B06	5254	0.876062111	229.5038126
MS	ST042414	AT112-01	B07	3541	0.666631804	173.4675762
MS	ST042445	AT112-01	B08	6451.666667	0.985916539	493.0946495
MS	ST042466	AT112-01	B09	6379.333333	1.018992748	217.1689051
